entity_code,period,gl_account,amount
003,02-2026,4000,124181.59
003,02-2026,4001,168366.8
003,02-2026,4002,117507.02
003,02-2026,4003,270430.78
003,02-2026,4004,280859.16
003,02-2026,4005,183365.4
003,02-2026,4006,272567.66
003,02-2026,4100,32605.24
003,02-2026,4101,45539.24
003,02-2026,4102,27145.94
003,02-2026,4103,36499.27
003,02-2026,4104,31083.7
003,02-2026,4105,35973.64
003,02-2026,4300,13089.8
003,02-2026,4301,15316.1
003,02-2026,4302,14250.62
003,02-2026,4303,14557.51
003,02-2026,4400,4638.06
003,02-2026,4401,8670.3
003,02-2026,4402,8351.9
003,02-2026,4403,6631.16
003,02-2026,5000,51235.17
003,02-2026,5001,47662.11
003,02-2026,5002,31457.18
003,02-2026,5003,31193.5
003,02-2026,5004,49967.67
003,02-2026,5005,43503.5
003,02-2026,5100,16511.84
003,02-2026,5101,10619.34
003,02-2026,5102,23669.85
003,02-2026,5103,20247.91
003,02-2026,5104,21016.76
003,02-2026,5105,21698.16
003,02-2026,5200,9843.47
003,02-2026,5201,13357.36
003,02-2026,5202,11176.34
003,02-2026,5203,14810.4
003,02-2026,5204,12469.83
003,02-2026,5300,11906.9
003,02-2026,5301,15036.16
003,02-2026,5302,15866.36
003,02-2026,5303,16481.66
003,02-2026,5304,13888.75
003,02-2026,5400,3657.91
003,02-2026,5401,3987.7
003,02-2026,5402,3674.76
003,02-2026,5403,3460.31
003,02-2026,5404,6284.94
003,02-2026,5700,3812.57
003,02-2026,5701,7909.15
003,02-2026,5702,5432.33
003,02-2026,5703,5178.92
003,02-2026,6000,13965.75
003,02-2026,6001,9218.3
003,02-2026,6002,13549.72
003,02-2026,6003,9794.58
003,02-2026,6004,13959.27
003,02-2026,6005,17933.9
003,02-2026,6006,16620.29
003,02-2026,6007,13682.99
003,02-2026,6008,16678.52
003,02-2026,6009,10266.88
003,02-2026,6100,11661.63
003,02-2026,6101,17491.93
003,02-2026,6102,14774.93
003,02-2026,6103,11729.82
003,02-2026,6104,14727.93
003,02-2026,6105,10924.08
003,02-2026,6106,21506.44
003,02-2026,6107,18767.12
003,02-2026,6200,13027.28
003,02-2026,6201,13040.11
003,02-2026,6202,11703.85
003,02-2026,6203,7579.01
003,02-2026,6204,11306.61
003,02-2026,6205,8970.21
003,02-2026,6206,6440.55
003,02-2026,6207,10620.64
003,02-2026,6300,18446.31
003,02-2026,6301,19840.68
003,02-2026,6302,19051.91
003,02-2026,6303,12904.06
003,02-2026,6304,15759.96
003,02-2026,6400,8421.23
003,02-2026,6401,8053.71
003,02-2026,6402,3947.27
003,02-2026,6403,8397.56
003,02-2026,6404,5753.58
003,02-2026,6500,6198.54
003,02-2026,6501,6122.6
003,02-2026,6502,9482.24
003,02-2026,6503,8240.86
003,02-2026,6504,4041.65
003,02-2026,6600,7505.28
003,02-2026,6601,7317.49
003,02-2026,6602,10449.18
003,02-2026,7000,24670.52
003,02-2026,7001,10891.03
003,02-2026,7002,15300.09
003,02-2026,7100,16456.42
003,02-2026,7101,35873.92
003,02-2026,7200,11206.82
003,02-2026,7201,6592.19
003,02-2026,7202,8373.39
003,02-2026,7300,7389.29
003,02-2026,7301,9858.7
003,02-2026,7400,10972.75
003,02-2026,7401,9928.75
003,02-2026,7402,12905.51
003,02-2026,7500,36845.65
003,02-2026,7501,17301.97
003,02-2026,7502,18333.37
003,02-2026,7503,29952.11
003,02-2026,7600,13075.67
003,02-2026,7601,12483.57
