entity_code,period,gl_account,amount
002,01-2026,4000,213901.73
002,01-2026,4001,290010.39
002,01-2026,4002,202404.84
002,01-2026,4003,465814.71
002,01-2026,4004,483777.51
002,01-2026,4005,315845.33
002,01-2026,4006,469495.48
002,01-2026,4100,171507.79
002,01-2026,4101,239542.31
002,01-2026,4102,142791.15
002,01-2026,4103,191990.91
002,01-2026,4104,163504.32
002,01-2026,4105,189226.02
002,01-2026,4200,59554.55
002,01-2026,4201,59449.98
002,01-2026,4202,35513.55
002,01-2026,4203,40781.92
002,01-2026,4300,27926.25
002,01-2026,4301,32675.93
002,01-2026,4302,30402.78
002,01-2026,4303,31057.53
002,01-2026,4400,8004.31
002,01-2026,4401,14963.1
002,01-2026,4402,14413.61
002,01-2026,4403,11443.98
002,01-2026,5000,88283.64
002,01-2026,5001,82126.87
002,01-2026,5002,54204.05
002,01-2026,5003,53749.71
002,01-2026,5004,86099.59
002,01-2026,5005,74961.15
002,01-2026,5100,28346.1
002,01-2026,5101,18230.37
002,01-2026,5102,40634.36
002,01-2026,5103,34759.87
002,01-2026,5104,36079.76
002,01-2026,5105,37249.53
002,01-2026,5200,52614.94
002,01-2026,5201,71397.24
002,01-2026,5202,59739.33
002,01-2026,5203,79164.0
002,01-2026,5204,66653.24
002,01-2026,5300,62560.47
002,01-2026,5301,79002.06
002,01-2026,5302,83364.03
002,01-2026,5303,86596.92
002,01-2026,5304,72973.39
002,01-2026,5400,19075.85
002,01-2026,5401,20795.66
002,01-2026,5402,19163.71
002,01-2026,5403,18045.35
002,01-2026,5404,32775.68
002,01-2026,5500,15316.91
002,01-2026,5501,20448.22
002,01-2026,5502,22824.87
002,01-2026,5600,11533.48
002,01-2026,5601,7312.97
002,01-2026,5602,10448.54
002,01-2026,5700,8335.16
002,01-2026,5701,17291.21
002,01-2026,5702,11876.32
002,01-2026,5703,11322.31
002,01-2026,6000,32166.37
002,01-2026,6001,21231.88
002,01-2026,6002,31208.14
002,01-2026,6003,22559.2
002,01-2026,6004,32151.45
002,01-2026,6005,41305.93
002,01-2026,6006,38280.4
002,01-2026,6007,31515.11
002,01-2026,6008,38414.5
002,01-2026,6009,23647.01
002,01-2026,6100,26224.89
002,01-2026,6101,39336.16
002,01-2026,6102,33226.13
002,01-2026,6103,26378.23
002,01-2026,6104,33120.43
002,01-2026,6105,24566.27
002,01-2026,6106,48364.06
002,01-2026,6107,42203.84
002,01-2026,6200,30768.92
002,01-2026,6201,30799.22
002,01-2026,6202,27643.12
002,01-2026,6203,17900.73
002,01-2026,6204,26704.9
002,01-2026,6205,21186.58
002,01-2026,6206,15211.83
002,01-2026,6207,25084.7
002,01-2026,6300,41888.86
002,01-2026,6301,45055.28
002,01-2026,6302,43264.08
002,01-2026,6303,29303.23
002,01-2026,6304,35788.55
002,01-2026,6400,19028.13
002,01-2026,6401,18197.71
002,01-2026,6402,8919.03
002,01-2026,6403,18974.65
002,01-2026,6404,13000.47
002,01-2026,6500,14206.17
002,01-2026,6501,14032.14
002,01-2026,6502,21731.94
002,01-2026,6503,18886.87
002,01-2026,6504,9262.88
002,01-2026,6600,17400.09
002,01-2026,6601,16964.74
002,01-2026,6602,24225.17
002,01-2026,7000,56838.35
002,01-2026,7001,25091.82
002,01-2026,7002,35249.83
002,01-2026,7100,36849.82
002,01-2026,7101,80330.18
002,01-2026,7200,25087.79
002,01-2026,7201,14757.39
002,01-2026,7202,18744.82
002,01-2026,7300,16733.87
002,01-2026,7301,22326.13
002,01-2026,7400,25355.43
002,01-2026,7401,22943.0
002,01-2026,7402,29821.58
002,01-2026,7500,84300.36
002,01-2026,7501,39585.74
002,01-2026,7502,41945.51
002,01-2026,7503,68528.39
002,01-2026,7600,29973.65
002,01-2026,7601,28616.35
