entity_code,period,gl_account,amount
001,03-2026,4000,642739.11
001,03-2026,4001,871432.95
001,03-2026,4002,608192.87
001,03-2026,4003,1399695.7
001,03-2026,4004,1453670.92
001,03-2026,4005,949062.67
001,03-2026,4006,1410755.79
001,03-2026,4100,515352.36
001,03-2026,4101,719784.78
001,03-2026,4102,429063.65
001,03-2026,4103,576900.74
001,03-2026,4104,491303.27
001,03-2026,4105,568592.7
001,03-2026,4200,178951.52
001,03-2026,4201,178637.3
001,03-2026,4202,106712.3
001,03-2026,4203,122542.88
001,03-2026,4300,83913.74
001,03-2026,4301,98185.74
001,03-2026,4302,91355.31
001,03-2026,4303,93322.72
001,03-2026,4400,24051.62
001,03-2026,4401,44961.64
001,03-2026,4402,43310.5
001,03-2026,4403,34387.24
001,03-2026,5000,265277.64
001,03-2026,5001,246777.56
001,03-2026,5002,162874.15
001,03-2026,5003,161508.94
001,03-2026,5004,258714.94
001,03-2026,5005,225245.78
001,03-2026,5100,85175.32
001,03-2026,5101,54779.22
001,03-2026,5102,122099.5
001,03-2026,5103,104447.63
001,03-2026,5104,108413.69
001,03-2026,5105,111928.64
001,03-2026,5200,158099.13
001,03-2026,5201,214536.83
001,03-2026,5202,179506.74
001,03-2026,5203,237874.65
001,03-2026,5204,200281.89
001,03-2026,5300,187983.81
001,03-2026,5301,237388.04
001,03-2026,5302,250495.04
001,03-2026,5303,260209.33
001,03-2026,5304,219272.91
001,03-2026,5400,57319.76
001,03-2026,5401,62487.49
001,03-2026,5402,57583.76
001,03-2026,5403,54223.29
001,03-2026,5404,98485.45
001,03-2026,5500,46024.75
001,03-2026,5501,61443.51
001,03-2026,5502,68584.94
001,03-2026,5600,34656.2
001,03-2026,5601,21974.27
001,03-2026,5602,31396.13
001,03-2026,5700,25045.76
001,03-2026,5701,51957.2
001,03-2026,5702,35686.37
001,03-2026,5703,34021.66
001,03-2026,6000,96654.6
001,03-2026,6001,63798.28
001,03-2026,6002,93775.27
001,03-2026,6003,67786.63
001,03-2026,6004,96609.76
001,03-2026,6005,124117.46
001,03-2026,6006,115026.23
001,03-2026,6007,94697.66
001,03-2026,6008,115429.18
001,03-2026,6009,71055.34
001,03-2026,6100,78801.43
001,03-2026,6101,118198.61
001,03-2026,6102,99838.98
001,03-2026,6103,79262.18
001,03-2026,6104,99521.38
001,03-2026,6105,73817.54
001,03-2026,6106,145325.96
001,03-2026,6107,126815.52
001,03-2026,6200,92455.48
001,03-2026,6201,92546.52
001,03-2026,6202,83062.99
001,03-2026,6203,53788.71
001,03-2026,6204,80243.77
001,03-2026,6205,63662.14
001,03-2026,6206,45709.03
001,03-2026,6207,75375.36
001,03-2026,6300,125869.05
001,03-2026,6301,135383.62
001,03-2026,6302,130001.37
001,03-2026,6303,88051.32
001,03-2026,6304,107538.64
001,03-2026,6400,57176.37
001,03-2026,6401,54681.09
001,03-2026,6402,26800.21
001,03-2026,6403,57015.67
001,03-2026,6404,39064.26
001,03-2026,6500,42687.18
001,03-2026,6501,42164.23
001,03-2026,6502,65300.87
001,03-2026,6503,56751.9
001,03-2026,6504,27833.42
001,03-2026,6600,52284.37
001,03-2026,6601,50976.22
001,03-2026,6602,72792.61
001,03-2026,7000,170789.78
001,03-2026,7001,75396.73
001,03-2026,7002,105919.89
001,03-2026,7100,110727.57
001,03-2026,7101,241378.83
001,03-2026,7200,75384.62
001,03-2026,7201,44343.51
001,03-2026,7202,56325.07
001,03-2026,7300,50282.5
001,03-2026,7301,67086.3
001,03-2026,7400,76188.84
001,03-2026,7401,68939.89
001,03-2026,7402,89608.88
001,03-2026,7500,253308.56
001,03-2026,7501,118948.55
001,03-2026,7502,126039.27
001,03-2026,7503,205916.42
001,03-2026,7600,90065.83
001,03-2026,7601,85987.37
